85,90999999999853 9,310326797385612
188,48999999999987 15,850197368421027
188,52999999999986 23,480193548387007
188,7399999999999 29,98166666666648
189,07999999999987 30,464709677419137
188,96999999999986 33,20108974358947
189,07999999999987 37,578917197451915
188,9299999999999 40,702142857142505
188,35999999999987 42,98006451612858
189,27999999999986 43,93615384615342
189,66999999999987 45,69038461538423
189,34999999999988 53,19967320261392
189,14999999999986 51,08647058823485
188,78999999999988 49,85532051282002
189,00999999999988 49,34653594771196
189,20999999999987 50,109487179486756
189,0599999999999 55,96477124182963
189,43999999999988 53,91509933774789
189,44999999999987 63,08159999999939
188,95999999999987 59,560065359476546
189,65999999999988 63,449935483870355
189,85999999999987 61,78084415584353
189,01999999999987 69,18935483870904
189,28999999999988 65,00231788079405
189,93999999999988 71,31872611464898
188,96999999999986 66,30948387096707
189,58999999999986 68,46292993630506
189,1799999999999 72,67496855345841
189,52999999999986 69,59409090909016
189,1799999999999 74,74273885350236
189,37999999999988 68,81165605095474
189,5599999999999 72,27796178343867
189,25999999999988 75,10782051281977
189,32999999999987 78,17503184713307
189,48999999999987 79,78818181818113
189,38999999999987 79,86783439490365
189,26999999999987 86,16568627450907
189,57999999999987 85,71935064934985
189,2499999999999 81,37638709677341
189,32999999999987 84,41632258064442
189,85999999999987 80,16333333333267
189,31999999999988 88,05251748251666
189,22999999999988 73,81393333333261
189,37999999999988 81,33367741935406
189,58999999999986 80,45162337662254
189,28999999999988 83,06568627450892
189,29999999999987 79,03313725490116
189,56999999999988 85,91756410256322
189,56999999999988 76,73916666666581
189,18999999999988 80,43375838926087
188,9899999999999 78,7902666666658
189,66999999999987 83,33890410958814
189,32999999999987 83,52993197278816
189,71999999999989 85,80510344827492
189,46999999999989 85,9411333333324
189,10999999999987 82,35475862068868
189,31999999999988 83,44244755244665
189,39999999999986 80,59765100671049
189,3099999999999 76,21972789115569
189,63999999999987 73,29659722222152
189,33999999999986 79,69475862068892
189,7399999999999 77,37993421052556
189,50999999999988 77,81254777069984
189,2399999999999 77,13206451612817
189,48999999999987 77,51093749999919
189,1199999999999 78,79954838709588
189,29999999999987 77,24359477124108
189,83999999999986 77,47550632911307
189,18999999999988 74,65774999999921
189,26999999999987 78,69484472049602
189,2499999999999 73,60879194630785
189,62999999999988 75,51081249999896
189,2499999999999 74,31361842105173
189,73999999999987 79,0128571428562
189,27999999999986 75,37156862745015
189,35999999999987 72,63581249999908
189,29999999999987 77,46358490565936
189,46999999999989 74,64109677419258
189,13999999999987 76,17522012578517
189,44999999999987 79,05935483870859
189,22999999999988 81,71958904109485
189,20999999999987 80,2671974522283
189,19999999999987 74,96572327043921
189,48999999999987 79,87829931972676
189,45999999999987 77,22799999999903
189,70999999999987 77,27849673202513
189,16999999999987 77,80862745097951
189,58999999999986 82,08825503355607
189,60999999999987 81,95610062892985
189,31999999999988 81,72499999999903
189,14999999999986 78,46884615384515
189,6799999999999 84,10385093167594
189,3699999999999 80,75867924528193
189,28999999999988 88,09026315789356
189,64999999999986 82,32238993710584
189,16999999999987 79,67217105263045
189,50999999999988 77,44974683544196
189,08999999999986 79,11026143790741
189,14999999999986 78,76787499999894
189,47999999999988 78,44221476509956
